"1506","Galvanometer","Điện kế","Một thiết bị dùng để phát hiện và đo dòng điện (electric current) nhỏ (small) hoặc điện áp (voltage) nhỏ (small)","IOT","","Điện kế (Galvanometer) thường được sử dụng trong các phòng thí nghiệm vật lý để đo lường dòng điện yếu."
"1507","Ammeter","Ampe kế","Một thiết bị dùng để đo cường độ dòng điện (electric current) trong một mạch điện, được mắc nối tiếp (in series) với mạch","IOT","","Ampe kế (Ammeter) cho biết có bao nhiêu Ampe điện đang chạy qua động cơ."
"1508","Voltmeter","Vôn kế","Một thiết bị dùng để đo điện áp (voltage) hoặc sự khác biệt tiềm năng (potential difference) giữa hai điểm trong một mạch điện, được mắc song song (in parallel) với mạch","IOT","","Vôn kế (Voltmeter) được sử dụng để kiểm tra xem pin (battery) còn đủ điện (voltage) hay không."
"1509","Ohmmeter","Ohm kế","Một thiết bị dùng để đo điện trở (electrical resistance) của một thành phần (component) hoặc mạch điện","IOT","","Kỹ thuật viên dùng Ohm kế (Ohmmeter) để kiểm tra xem cuộn dây (coil) của một động cơ có bị đứt (open circuit) hay không."
"1510","Wheatstone Bridge","Cầu Wheatstone","Một mạch điện dùng để đo điện trở (resistance) chưa biết bằng cách cân bằng (balancing) hai nhánh (legs) của một mạch cầu (bridge circuit)","IOT","","Cầu Wheatstone (Wheatstone Bridge) là thành phần cốt lõi trong nhiều cảm biến (như Strain Gauge, Load Cell) vì nó giúp chuyển đổi sự thay đổi điện trở nhỏ thành tín hiệu điện áp có thể đo được."
"1511","Calorimeter","Nhiệt lượng kế","Một thiết bị dùng để đo lượng nhiệt (heat) được hấp thụ hoặc tỏa ra trong một phản ứng hóa học hoặc thay đổi vật lý","IOT","","Các nhà khoa học sử dụng Nhiệt lượng kế (Calorimeter) để đo hàm lượng calo (calorie content) của thực phẩm bằng cách đốt cháy nó."
"1512","Dosimeter","Liều kế","Một thiết bị dùng để đo liều lượng (dose) tích lũy của bức xạ ion hóa (ionizing radiation) mà một người (hoặc vật) đã hấp thụ","IOT","","Nhân viên làm việc trong các cơ sở hạt nhân (nuclear facilities) phải đeo Liều kế (Dosimeter) để theo dõi mức độ phơi nhiễm bức xạ."
"1513","Geiger Counter","Máy đếm Geiger","Một thiết bị dùng để phát hiện và đo bức xạ ion hóa (ionizing radiation) (alpha, beta, gamma) dưới dạng các "tiếng tách" (clicks) rời rạc","IOT","","Máy đếm Geiger (Geiger Counter) là thiết bị di động phổ biến nhất để kiểm tra mức độ bức xạ trong môi trường."
"1514","Scintillation Counter","Máy đếm nhấp nháy","Một thiết bị dùng để phát hiện và đo bức xạ ion hóa (ionizing radiation) bằng cách sử dụng vật liệu phát sáng (scintillator) tạo ra ánh sáng (light) khi tương tác với bức xạ","IOT","","Máy đếm nhấp nháy (Scintillation Counter) có thể đo năng lượng của bức xạ (spectroscopy) tốt hơn so với Máy đếm Geiger."
"1515","Potentiostat","Máy đo điện thế","Một thiết bị điện tử dùng để kiểm soát (control) điện áp (voltage) giữa điện cực làm việc (working electrode) và điện cực tham chiếu (reference electrode) trong một tế bào điện hóa","IOT","","Máy đo điện thế (Potentiostat) là công cụ cơ bản trong nghiên cứu pin (battery) và cảm biến điện hóa (electrochemical sensors)."
"1516","Refractometer","Chiết quang kế","Một thiết bị dùng để đo chỉ số khúc xạ (refractive index) của một vật liệu (thường là chất lỏng), được sử dụng để xác định nồng độ của chất tan","IOT","","Chiết quang kế (Refractometer) được sử dụng trong ngành công nghiệp thực phẩm để đo nồng độ đường (Brix) trong nước trái cây."
"1517","Viscometer","Máy đo độ nhớt","Một thiết bị dùng để đo độ nhớt (viscosity) (độ đặc) của chất lỏng","IOT","","Máy đo độ nhớt (Viscometer) là thiết bị không thể thiếu trong kiểm soát chất lượng dầu nhớt (lubricants) và sơn (paints)."
"1518","Industrial Control System (ICS)","Hệ thống điều khiển công nghiệp","Thuật ngữ bao trùm cho các hệ thống dùng để điều khiển và giám sát các quy trình công nghiệp, bao gồm SCADA và PLC","IOT","","Hệ thống ICS của nhà máy điện giám sát và điều khiển toàn bộ lưới điện."
"1519","Supervisory Control and Data Acquisition (SCADA)","Hệ thống giám sát điều khiển và thu thập dữ liệu","Một hệ thống ICS cấp cao dùng để giám sát và điều khiển các quy trình trên một khu vực địa lý rộng, ví dụ: đường ống dẫn dầu, lưới điện","IOT","","Người vận hành sử dụng giao diện SCADA để mở một van ở trạm bơm cách xa 100km."
"1520","Programmable Logic Controller (PLC)","Bộ điều khiển logic khả trình","Một máy tính công nghiệp siêu bền, được dùng để tự động hóa các quy trình cụ thể như một cánh tay robot hoặc một dây chuyền đóng chai","IOT","","PLC nhận tín hiệu từ cảm biến nhiệt và quyết định bật/tắt lò nung."
"1521","Human-Machine Interface (HMI)","Giao diện Người-Máy","Màn hình, thường là cảm ứng, cho phép người vận hành tương tác, giám sát và điều khiển máy móc","IOT","","Công nhân nhấn nút "Dừng khẩn cấp" trên màn hình HMI khi phát hiện sự cố."
"1522","Purdue Model (Purdue Enterprise Reference Architecture)","Mô hình Purdue","Một mô hình kiến trúc mạng 6 lớp (0-5) kinh điển, dùng để phân đoạn và bảo mật các hệ thống OT khỏi mạng IT văn phòng","IOT","","Lớp 1 của mô hình Purdue chứa các PLC, trong khi Lớp 4 là mạng IT của doanh nghiệp."
"1523","Air Gap","Khe hở không khí","Một biện pháp bảo mật trong đó mạng OT được cách ly vật lý hoàn toàn với mạng IT và Internet, không có bất kỳ kết nối dây hoặc không dây nào","IOT","","Hệ thống điều khiển hạt nhân được bảo vệ bằng "Air Gap" để hacker không thể truy cập từ xa."
"1524","IT/OT Convergence","Hội tụ IT/OT","Xu hướng kết nối các hệ thống công nghệ thông tin (IT) truyền thống với các hệ thống công nghệ vận hành (OT) để tăng hiệu quả và phân tích dữ liệu","IOT","","Việc kết nối dữ liệu từ PLC (OT) lên hệ thống ERP (IT) là một ví dụ về IT/OT Convergence."
"1525","Safety Instrumented System (SIS)","Hệ thống an toàn có công cụ","Một hệ thống độc lập, có độ tin cậy cao, được thiết kế để đưa nhà máy về trạng thái an toàn khi có sự cố nghiêm trọng, khác với hệ thống điều khiển PLC thông thường","IOT","","Khi áp suất lò hơi vượt ngưỡng nguy hiểm, hệ thống SIS sẽ tự động ngắt lò, bất kể PLC."
"1526","IoT Endpoint","Điểm cuối IoT","Chỉ bất kỳ thiết bị IoT nào kết nối vào mạng, ví dụ: cảm biến, camera thông minh, đồng hồ đeo tay","IOT","","Bảo mật điểm cuối IoT là rất quan trọng vì đây là nơi dễ bị tấn công nhất."
"1527","Zero Trust Architecture (ZTA)","Kiến trúc Không tin cậy (Zero Trust)","Một mô hình bảo mật yêu cầu xác minh danh tính nghiêm ngặt cho mọi người và thiết bị, bất kể họ ở bên trong hay bên ngoài mạng. "Không bao giờ tin tưởng, luôn luôn xác minh"","IOT","","Trong mạng Zero Trust, một camera IoT không thể giao tiếp với máy tính xách tay trừ khi được cho phép rõ ràng."
"1528","Network Segmentation","Phân đoạn mạng","Hành động chia một mạng máy tính lớn thành các phân đoạn nhỏ hơn, cô lập để ngăn chặn sự lây lan của các cuộc tấn công","IOT","","Chúng tôi thực hiện phân đoạn mạng để tách riêng mạng camera an ninh (IoT) khỏi mạng nhân viên."
"1529","Firmware Over-The-Air (FOTA)","Cập nhật phần mềm lõi (Firmware) qua mạng","Khả năng cập nhật firmware của thiết bị IoT từ xa qua kết nối không dây để vá lỗi bảo mật mà không cần can thiệp vật lý","IOT","","Nhà sản xuất đã đẩy một bản vá FOTA khẩn cấp để sửa lỗ hổng bảo mật trên các ổ khóa thông minh."
"1530","Public Key Infrastructure (PKI)","Hạ tầng khóa công khai","Một hệ thống dùng để tạo, quản lý và xác thực các chứng chỉ kỹ thuật số, đảm bảo rằng các thiết bị giao tiếp với nhau là đáng tin cậy","IOT","","Mỗi cảm biến IoT sử dụng một chứng chỉ từ hệ thống PKI để xác thực danh tính khi gửi dữ liệu lên máy chủ."
"1531","Message Queuing Telemetry Transport (MQTT)","Giao thức truyền tải đo từ xa hàng đợi tin nhắn","Một giao thức nhắn tin publish/subscribe (xuất bản/đăng ký) siêu nhẹ, được thiết kế cho các thiết bị IoT có băng thông thấp và không ổn định","IOT","","Các cảm biến IoMT sử dụng MQTT để gửi dữ liệu nhịp tim về máy chủ một cách hiệu quả và tiết kiệm pin."
"1532","IoT Botnet","Mạng máy tính ma IoT","Một mạng lưới các thiết bị IoT bị xâm nhập (như camera, router) được điều khiển bởi một kẻ tấn công để thực hiện các cuộc tấn công, ví dụ như DDoS","IOT","","Botnet Mirai đã sử dụng hàng trăm ngàn camera IoT bị nhiễm mã độc để tấn công làm sập các trang web lớn."
"1533","Device Lifecycle Management","Quản lý vòng đời thiết bị","Quy trình quản lý toàn bộ vòng đời của một thiết bị IoT, từ lúc cấp phép, vận hành, cập nhật, cho đến khi ngừng hoạt động và thải loại một cách an toàn","IOT","","Quản lý vòng đời thiết bị đảm bảo rằng các cảm biến cũ, không còn được hỗ trợ sẽ được gỡ bỏ khỏi mạng."
"1534","IoMT (Internet of Medical Things)","Internet Vạn vật Y tế","Mạng lưới các thiết bị y tế, cảm biến, và ứng dụng chăm sóc sức khỏe được kết nối qua internet để thu thập, gửi và phân tích dữ liệu","IOT","","Máy đo đường huyết thông minh gửi kết quả trực tiếp đến điện thoại bác sĩ là một ứng dụng của IoMT."
"1535","Remote Patient Monitoring (RPM)","Giám sát bệnh nhân từ xa","Công nghệ cho phép nhà cung cấp dịch vụ y tế theo dõi các dấu hiệu sinh tồn và tình trạng sức khỏe của bệnh nhân từ một địa điểm khác","IOT","","Hệ thống RPM cảnh báo bác sĩ khi nhịp tim của bệnh nhân tại nhà có dấu hiệu bất thường."
"1536","Telehealth / Telemedicine","Khám chữa bệnh từ xa / Y tế từ xa","Việc sử dụng công nghệ viễn thông để cung cấp dịch vụ chăm sóc sức khỏe, tư vấn và khám bệnh từ xa","IOT","","Bệnh nhân có thể sử dụng Telehealth để tư vấn video với bác sĩ da liễu mà không cần đến phòng khám."
"1537","Wearable Device","Thiết bị đeo thông minh","Một thiết bị điện tử có thể đeo trên cơ thể như đồng hồ, vòng tay, miếng dán để theo dõi các hoạt động hoặc chỉ số sức khỏe","IOT","","Vòng đeo tay thông minh là một "wearable device" phổ biến để theo dõi bước chân và nhịp tim."
"1538","Fitness Tracker","Thiết bị theo dõi thể chất","Một loại thiết bị đeo chuyên dụng để theo dõi các hoạt động liên quan đến thể dục như số bước đi, quãng đường, calo tiêu thụ và giấc ngủ","IOT","","Tôi sử dụng Fitness Tracker để đảm bảo mình đi đủ 10.000 bước mỗi ngày."
"1539","Smartwatch","Đồng hồ thông minh","Đồng hồ đeo tay được vi tính hóa, ngoài chức năng xem giờ còn có thể chạy ứng dụng, nhận thông báo, và theo dõi sức khỏe","IOT","","Nhiều Smartwatch hiện đại có khả năng phát hiện té ngã và tự động gọi cấp cứu."
"1540","Electrocardiogram (ECG / EKG)","Điện tâm đồ","Một bài kiểm tra ghi lại hoạt động điện của tim. Nhiều thiết bị IoMT hiện đại có thể thực hiện ECG tại nhà","IOT","","Đồng hồ thông minh mới có thể đo ECG để phát hiện sớm chứng rung tâm nhĩ."
"1541","Electroencephalogram (EEG)","Điện não đồ","Một bài kiểm tra ghi lại hoạt động điện của não, thường dùng để chẩn đoán các rối loạn như động kinh hoặc các vấn đề về giấc ngủ","IOT","","Các thiết bị EEG đeo tại nhà đang được phát triển để theo dõi chất lượng giấc ngủ."
"1542","Electromyography (EMG)","Điện cơ đồ","Một kỹ thuật chẩn đoán để đánh giá sức khỏe của cơ và các tế bào thần kinh điều khiển chúng","IOT","","Cảm biến EMG trong thiết bị phục hồi chức năng giúp bệnh nhân tập luyện cơ bắp sau chấn thương."
"1543","Pulse Oximeter","Máy đo nồng độ oxy trong máu (SpO2)","Thiết bị y tế không xâm lấn dùng để đo độ bão hòa oxy trong máu và nhịp tim","IOT","","Trong thời kỳ dịch bệnh, Pulse Oximeter trở thành một thiết bị IoMT quan trọng tại nhà."
"1544","Blood Glucose Monitor","Máy đo đường huyết","Thiết bị dùng để đo nồng độ glucose (đường) trong máu, rất quan trọng cho bệnh nhân tiểu đường","IOT","","Máy đo đường huyết truyền thống yêu cầu lấy một giọt máu để kiểm tra."
"1545","Continuous Glucose Monitor (CGM)","Máy theo dõi đường huyết liên tục","Một thiết bị IoMT (thường là một cảm biến nhỏ dán dưới da) tự động theo dõi mức đường huyết 24/7","IOT","","Hệ thống CGM cảnh báo bệnh nhân ngay lập tức khi đường huyết của họ quá cao hoặc quá thấp."
"1546","Blood Pressure Monitor","Máy đo huyết áp","Thiết bị dùng để đo huyết áp, bao gồm huyết áp tâm thu và tâm trương","IOT","","Máy đo huyết áp thông minh có thể đồng bộ dữ liệu với ứng dụng sức khỏe trên điện thoại."
"1547","Smart Inhaler","Ống hít thông minh","Ống hít cho bệnh nhân hen suyễn được gắn cảm biến IoT để theo dõi thời gian, địa điểm và tần suất sử dụng thuốc","IOT","","Smart Inhaler giúp bác sĩ biết liệu bệnh nhân có tuân thủ đúng phác đồ điều trị hay không."
"1548","Smart Pill","Viên thuốc thông minh","Một viên thuốc có chứa cảm biến điện tử siêu nhỏ, khi được nuốt vào, nó sẽ gửi tín hiệu để xác nhận rằng bệnh nhân đã uống thuốc","IOT","","Smart Pill được dùng trong các thử nghiệm lâm sàng để đảm bảo người tham gia uống thuốc đúng giờ."
"1549","Digital Stethoscope","Ống nghe kỹ thuật số","Ống nghe có khả năng khuếch đại âm thanh, lọc tiếng ồn, và ghi lại âm thanh tim/phổi để phân tích hoặc chia sẻ từ xa","IOT","","Bác sĩ sử dụng Digital Stethoscope trong một buổi tư vấn Telemedicine để nghe nhịp tim của bệnh nhân."
"1550","Body Area Network (BAN)","Mạng khu vực cơ thể","Một mạng gồm nhiều thiết bị cảm biến thông minh được đeo, cấy ghép hoặc mang theo người, dùng để theo dõi các chức năng sinh lý","IOT","","Một hệ thống BAN có thể bao gồm cảm biến ECG, cảm biến SpO2 và cảm biến nhiệt độ cùng hoạt động."
"1551","Wireless Body Area Network (WBAN)","Mạng khu vực cơ thể không dây","Một dạng của BAN sử dụng công nghệ không dây (như Bluetooth, Zigbee) để các cảm biến giao tiếp với nhau và với một thiết bị trung tâm","IOT","","WBAN cho phép bệnh nhân di chuyển tự do trong bệnh viện mà vẫn được theo dõi liên tục."
"1552","mHealth (Mobile Health)","Y tế di động","Việc thực hành y tế và sức khỏe cộng đồng được hỗ trợ bởi các thiết bị di động như điện thoại, máy tính bảng và thiết bị đeo","IOT","","Ứng dụng nhắc nhở uống thuốc trên điện thoại là một ví dụ đơn giản của mHealth."
"1553","eHealth (Electronic Health)","Y tế điện tử","Thuật ngữ rộng hơn, bao gồm việc sử dụng công nghệ thông tin và truyền thông (ICT) trong y tế, bao gồm cả mHealth, EHR và Telemedicine","IOT","","Việc lưu trữ hồ sơ bệnh án trên máy tính thay vì giấy tờ là một phần của eHealth."
"1554","Electronic Health Record (EHR)","Bệnh án điện tử","Một bản ghi kỹ thuật số về thông tin sức khỏe của bệnh nhân, có thể được chia sẻ giữa các nhà cung cấp dịch vụ y tế khác nhau","IOT","","Hệ thống EHR cho phép bác sĩ ở các khoa khác nhau truy cập cùng một thông tin bệnh sử của bệnh nhân."
"1555","Electronic Medical Record (EMR)","Hồ sơ bệnh án điện tử","Một bản ghi kỹ thuật số về bệnh sử của bệnh nhân tại một phòng khám hoặc bệnh viện cụ thể. EMR không dễ chia sẻ bằng EHR","IOT","","Phòng khám tư nhân A lưu trữ EMR của bệnh nhân trên hệ thống nội bộ của họ."
"1556","Personal Health Record (PHR)","Hồ sơ sức khỏe cá nhân","Một hồ sơ sức khỏe điện tử do chính bệnh nhân quản lý và duy trì, ví dụ: thông qua một ứng dụng hoặc cổng thông tin","IOT","","Bệnh nhân tự nhập dữ liệu từ máy đo huyết áp tại nhà vào PHR của mình."
"1557","Clinical Decision Support System (CDSS)","Hệ thống hỗ trợ quyết định lâm sàng","Một hệ thống công nghệ thông tin cung cấp cho bác sĩ các thông tin và khuyến nghị dựa trên bằng chứng để hỗ trợ việc ra quyết định điều trị","IOT","","Hệ thống CDSS có thể cảnh báo bác sĩ về nguy cơ tương tác thuốc khi kê đơn."
"1558","Picture Archiving and Communication System (PACS)","Hệ thống lưu trữ và truyền hình ảnh y tế","Công nghệ hình ảnh y tế cung cấp khả năng lưu trữ và truy cập thuận tiện đến hình ảnh từ nhiều loại thiết bị như X-quang, MRI, CT","IOT","","Bác sĩ X-quang sử dụng PACS để xem hình ảnh MRI của bệnh nhân từ máy tính của mình."
"1559","Radiology Information System (RIS)","Hệ thống thông tin chẩn đoán hình ảnh","Hệ thống máy tính được sử dụng để quản lý khoa chẩn đoán hình ảnh, bao gồm lên lịch cho bệnh nhân, theo dõi và quản lý kết quả","IOT","","RIS và PACS thường được tích hợp chặt chẽ với nhau."
"1560","Hospital Information System (HIS)","Hệ thống thông tin bệnh viện","Một hệ thống thông tin toàn diện được thiết kế để quản lý tất cả các khía cạnh hoạt động của bệnh viện: hành chính, tài chính, lâm sàng","IOT","","HIS quản lý mọi thứ từ việc nhập viện của bệnh nhân đến việc thanh toán viện phí."
"1561","HIPAA (Health Insurance Portability and Accountability Act)","Đạo luật về tính di động và trách nhiệm giải trình bảo hiểm y tế","Một luật liên bang của Hoa Kỳ yêu cầu bảo vệ thông tin sức khỏe nhạy cảm của bệnh nhân (PHI) khỏi bị tiết lộ mà không có sự đồng ý","IOT","","Mọi ứng dụng IoMT xử lý dữ liệu bệnh nhân ở Hoa Kỳ đều phải tuân thủ nghiêm ngặt quy định của HIPAA."
"1562","FDA (Food and Drug Administration)","Cục quản lý Thực phẩm và Dược phẩm (Hoa Kỳ)","Cơ quan chịu trách nhiệm quản lý và giám sát an toàn thực phẩm, dược phẩm, và thiết bị y tế tại Hoa Kỳ","IOT","","Thiết bị IoMT này phải được FDA phê duyệt trước khi được bán ra thị trường."
"1563","CE-MDD (Medical Device Directive)","Chỉ thị về Thiết bị Y tế (Châu Âu)","Một chỉ thị của Liên minh Châu Âu (nay được thay thế bởi MDR) quy định các yêu cầu mà thiết bị y tế phải đáp ứng để được bán tại Châu Âu","IOT","","Sản phẩm có dấu CE-MDD đáp ứng các tiêu chuẩn an toàn của EU."
"1564","IEC 60601","Tiêu chuẩn an toàn thiết bị y tế","Một bộ tiêu chuẩn quốc tế về an toàn và hiệu suất thiết yếu cho các thiết bị y tế điện","IOT","","Các kỹ sư phải thiết kế bộ nguồn của máy thở tuân thủ tiêu chuẩn IEC 60601."
"1565","DICOM (Digital Imaging and Communications in Medicine)","Tiêu chuẩn hình ảnh và truyền thông kỹ thuật số trong y tế","Tiêu chuẩn toàn cầu để truyền, lưu trữ, truy xuất, và hiển thị thông tin hình ảnh y tế","IOT","","Máy chụp MRI xuất hình ảnh ở định dạng DICOM để đảm bảo tính tương thích."
"1566","HL7 (Health Level Seven)","Tiêu chuẩn trao đổi dữ liệu y tế (Cấp độ 7)","Một bộ tiêu chuẩn quốc tế để truyền dữ liệu lâm sàng và hành chính giữa các ứng dụng phần mềm y tế","IOT","","Hệ thống HIS sử dụng HL7 để gửi thông tin nhập viện của bệnh nhân đến hệ thống phòng thí nghiệm."
"1567","FHIR (Fast Healthcare Interoperability Resources)","Tài nguyên tương tác nhanh trong y tế","Một tiêu chuẩn hiện đại (dựa trên HL7) để trao đổi dữ liệu y tế, sử dụng các công nghệ web (như API RESTful) để dễ dàng tích hợp","IOT","","Ứng dụng mHealth mới sử dụng FHIR API để lấy dữ liệu dị ứng của bệnh nhân từ EHR."
"1568","In-Home Care","Chăm sóc tại nhà","Dịch vụ chăm sóc sức khỏe hoặc hỗ trợ được cung cấp cho bệnh nhân tại nơi ở của họ","IOT","","Các thiết bị IoMT và RPM là công cụ hỗ trợ đắc lực cho dịch vụ In-Home Care."
"1569","Ambulatory","Điều trị ngoại trú / Lưu động","Đề cập đến các dịch vụ y tế không yêu cầu bệnh nhân nhập viện qua đêm, ví dụ: phòng khám ngoại trú","IOT","","Máy theo dõi ECG "ambulatory" cho phép bệnh nhân đeo thiết bị khi sinh hoạt bình thường."
"1570","Inpatient / Outpatient","Bệnh nhân nội trú / ngoại trú","Nội trú (Inpatient) là bệnh nhân nhập viện; Ngoại trú (Outpatient) là bệnh nhân đến khám và về trong ngày","IOT","","Hệ thống IoMT có thể theo dõi bệnh nhân cả khi họ là Inpatient và sau khi họ trở thành Outpatient."
"1571","Biocompatibility","Tương thích sinh học","Khả năng của một vật liệu (dùng trong thiết bị y tế) hoạt động mà không gây ra phản ứng có hại như dị ứng, viêm cho cơ thể","IOT","","Vỏ của cảm biến cấy ghép phải được làm từ vật liệu có tính tương thích sinh học cao."
"1572","Sterilization","Tiệt trùng","Quá trình loại bỏ, tiêu diệt hoặc vô hiệu hóa tất cả các dạng sống (như vi khuẩn, vi rút) trên bề mặt hoặc trong vật liệu","IOT","","Các cảm biến IoMT dùng trong phẫu thuật phải trải qua quá trình tiệt trùng nghiêm ngặt."
"1573","Clinical Trial","Thử nghiệm lâm sàng","Các nghiên cứu hoặc thí nghiệm được thực hiện trên người để đánh giá một can thiệp y tế (như thuốc mới, thiết bị IoMT mới)","IOT","","Thiết bị CGM mới đang trong giai đoạn Thử nghiệm lâm sàng Giai đoạn 3."
"1574","Smart Agriculture","Nông nghiệp thông minh","Việc ứng dụng công nghệ hiện đại (IoT, AI, drones) vào nông nghiệp để tăng năng suất, hiệu quả và tính bền vững","IOT","","Smart Agriculture giúp nông dân ra quyết định dựa trên dữ liệu thay vì kinh nghiệm."
"1575","Precision Agriculture","Nông nghiệp chính xác","Một phương pháp quản lý trang trại sử dụng công nghệ để thu thập dữ liệu chi tiết và áp dụng các biện pháp can thiệp (tưới, bón phân) một cách chính xác","IOT","","Precision Agriculture giúp bón phân đúng nơi cần, tránh lãng phí."
"1576","Precision Farming","Canh tác chính xác","Thường dùng đồng nghĩa với "Precision Agriculture", tập trung vào việc quản lý các yếu tố đầu vào một cách chi tiết trên từng khu vực nhỏ của cánh đồng","IOT","","GPS và cảm biến là cốt lõi của Precision Farming."
"1577","AgTech / AgriTech","Công nghệ nông nghiệp","Viết tắt của "Agricultural Technology", bao gồm tất cả các công nghệ được sử dụng trong nông nghiệp, từ máy móc đến phần mềm và IoT","IOT","","Các công ty khởi nghiệp AgriTech đang thu hút nhiều vốn đầu tư."
"1578","Farm Management Software (FMS)","Phần mềm quản lý trang trại","Phần mềm giúp nông dân lập kế hoạch, theo dõi và phân tích tất cả các hoạt động trong trang trại, từ gieo trồng đến tài chính","IOT","","FMS tích hợp dữ liệu từ cảm biến IoT để đưa ra bức tranh tổng thể về trang trại."
"1579","Crop Monitoring","Giám sát cây trồng","Quá trình theo dõi sức khỏe và sự phát triển của cây trồng bằng cách sử dụng các công cụ như cảm biến, vệ tinh hoặc drones","IOT","","Drones được sử dụng cho Crop Monitoring để phát hiện sớm sâu bệnh."
"1580","Livestock Monitoring","Giám sát vật nuôi","Việc sử dụng công nghệ (như thẻ đeo IoT, camera AI) để theo dõi sức khỏe, vị trí và hành vi của vật nuôi","IOT","","Hệ thống Livestock Monitoring cảnh báo khi một con bò có dấu hiệu bị bệnh hoặc bỏ ăn."
"1581","Soil Sensor","Cảm biến đất","Thiết bị IoT được đặt trong đất để đo lường các thông số quan trọng của đất","IOT","","Soil Sensor cung cấp dữ liệu thời gian thực về điều kiện canh tác."
"1582","Soil Moisture","Độ ẩm đất","Lượng nước chứa trong đất. Cảm biến độ ẩm đất là một trong những cảm biến IoT phổ biến nhất","IOT","","Tưới tiêu thông minh dựa trên dữ liệu Soil Moisture giúp tiết kiệm nước."
"1583","Soil pH","Độ pH của đất","Chỉ số đo độ chua hoặc độ kiềm của đất, ảnh hưởng trực tiếp đến khả năng hấp thụ dinh dưỡng của cây","IOT","","Cảm biến Soil pH giúp nông dân quyết định cần bón vôi hay không."
"1584","Electrical Conductivity (EC)","Độ dẫn điện (của đất)","Chỉ số đo nồng độ muối hòa tan (dinh dưỡng) trong đất. EC cao hoặc thấp đều có thể gây hại cho cây","IOT","","Cảm biến EC giúp xác định lượng phân bón cần thiết."
"1585","NPK Sensor (Nitrogen, Phosphorus, Potassium)","Cảm biến NPK","Cảm biến đo hàm lượng ba chất dinh dưỡng đa lượng chính trong đất: Nitơ (N), Phốt pho (P), và Kali (K)","IOT","","Nông dân sử dụng NPK Sensor để bón phân một cách chính xác."
"1586","Drones / UAVs (Unmanned Aerial Vehicles)","Máy bay không người lái","Thiết bị bay không người lái, được sử dụng trong nông nghiệp để chụp ảnh, lập bản đồ, phun thuốc hoặc gieo hạt","IOT","","Drones (UAVs) giúp phun thuốc trừ sâu nhanh và đồng đều hơn so với làm thủ công."
"1587","Multispectral Imaging","Chụp ảnh đa phổ","Công nghệ chụp ảnh sử dụng các cảm biến nhạy cảm với các dải sóng ánh sáng khác nhau (bao gồm cả dải mắt người không thấy được)","IOT","","Camera Multispectral trên drone giúp đánh giá sức khỏe cây trồng."
"1588","Hyperspectral Imaging","Chụp ảnh siêu phổ","Tương tự như đa phổ nhưng chụp hàng trăm dải sóng hẹp, cung cấp thông tin chi tiết hơn rất nhiều về vật liệu","IOT","","Hyperspectral Imaging có thể phân biệt các loại cây trồng hoặc các giai đoạn bệnh khác nhau."
"1589","NDVI (Normalized Difference Vegetation Index)","Chỉ số thực vật","Một chỉ số được tính toán từ ảnh đa phổ (thường là ánh sáng Đỏ và Cận hồng ngoại) để đánh giá sức khỏe và mật độ cây trồng","IOT","","Bản đồ NDVI cho thấy các khu vực màu đỏ (cây yếu) và màu xanh (cây khỏe) trên cánh đồng."
"1590","Variable Rate Technology (VRT)","Công nghệ tỷ lệ biến thiên","Công nghệ cho phép máy móc nông nghiệp (như máy rải phân, máy phun) tự động thay đổi tỷ lệ áp dụng vật liệu dựa trên bản đồ dữ liệu","IOT","","VRT là một ứng dụng thực tế của nông nghiệp chính xác."
"1591","Variable Rate Application (VRA)","Áp dụng (vật tư) tỷ lệ biến thiên","Hành động thực tế của việc sử dụng VRT để áp dụng phân bón, thuốc trừ sâu hoặc hạt giống với liều lượng khác nhau tại các vị trí khác nhau","IOT","","VRA giúp giảm chi phí phân bón bằng cách chỉ bón nhiều ở nơi cần."
"1592","GPS Guidance","Dẫn đường bằng GPS","Hệ thống sử dụng tín hiệu GPS để hướng dẫn máy móc nông nghiệp di chuyển chính xác trên cánh đồng","IOT","","GPS Guidance cho phép máy kéo chạy thẳng hàng, giảm sự chồng lấn khi cày bừa."
"1593","Auto-Steer","Hệ thống tự động lái","Một hệ thống GPS Guidance nâng cao, cho phép máy kéo tự động giữ đúng làn đường mà không cần tài xế can thiệp","IOT","","Nông dân bật Auto-Steer để giảm mệt mỏi và tăng độ chính xác khi làm việc."
"1594","Yield Mapping","Lập bản đồ năng suất","Quá trình sử dụng cảm biến trên máy gặt để thu thập dữ liệu năng suất (ví dụ: tấn/hecta) tại từng vị trí trên cánh đồng khi thu hoạch","IOT","","Yield Mapping giúp xác định khu vực nào cho năng suất cao và khu vực nào thấp."
"1595","Yield Monitoring","Theo dõi năng suất","Các cảm biến và hệ thống (thường gắn trên máy gặt) thực hiện việc thu thập dữ liệu cho Yield Mapping","IOT","","Hệ thống Yield Monitoring cung cấp dữ liệu ngay lập tức cho người vận hành."
"1596","Smart Irrigation","Tưới tiêu thông minh","Hệ thống tưới tự động điều chỉnh lịch tưới và lượng nước dựa trên dữ liệu từ cảm biến độ ẩm đất và dự báo thời tiết","IOT","","Smart Irrigation giúp tiết kiệm tới 30% lượng nước so với tưới truyền thống."
